"beta","se","HR","CI_l","CI_u","p","gene","FDR"
0.310769085627417,0.109849009380685,1.36447410812291,1.10017469794047,1.69226723285227,0.004668541421759,"ENSG00000182004.13",0.0644355105039338
-0.180823064473363,0.0639167128731959,0.834583013017687,0.73631481074427,0.945966039870402,0.00466875731838073,"ENSG00000135205.15",0.0644355105039338
-0.217480791213622,0.0768775929235937,0.804543059067153,0.692007763454858,0.9353790059544,0.00467049337880863,"ENSG00000243368.2",0.0644355105039338
-0.267997687160533,0.0947498275553018,0.764909550213815,0.635270785765511,0.921003504518568,0.00467700938001657,"ENSG00000279722.1",0.0644756574515777
-0.229537197227249,0.081162436620788,0.794901399959893,0.677996841300436,0.931963391519994,0.00468220950672096,"ENSG00000267199.1",0.0644826571541105
-0.161369737068972,0.0570624678704323,0.850977375052925,0.760932884400834,0.951677221076046,0.00468472995767279,"ENSG00000173578.8",0.0644826571541105
-0.295271009414916,0.104470611453575,0.744329839735006,0.606512679191662,0.913463031075173,0.00470810902073968,"ENSG00000166839.17",0.0646126253203795
0.180102842845777,0.0637249246322555,1.19734049469394,1.0567564728083,1.35662690234025,0.00470958574435449,"ENSG00000188037.12",0.0646126253203795
-0.21987436026192,0.0778021445566158,0.802619632548342,0.689103527585049,0.934835258803008,0.00471228636526275,"ENSG00000272320.1",0.0646126253203795
-0.245359271094105,0.086819944479937,0.78242338563408,0.659994857661131,0.927562309434566,0.00471229131468687,"ENSG00000226791.7",0.0646126253203795
0.225780854703599,0.0799099912359545,1.25330098016653,1.07160781326544,1.46580057315923,0.00472157869157627,"ENSG00000127824.14",0.0646126253203795
0.144880990758175,0.0512776209183964,1.15590199906153,1.04537816521805,1.27811109499857,0.00472181743120899,"ENSG00000156970.13",0.0646126253203795
0.273869084789668,0.0969304598008255,1.31504263188636,1.08750803730115,1.59018330381288,0.00472189434887708,"ENSG00000204899.6",0.0646126253203795
-0.188444901267782,0.0666981880246229,0.828246137493582,0.72675130227396,0.943915287288253,0.00472308172783758,"ENSG00000239961.3",0.0646126253203795
-0.280288159722005,0.0992505744492128,0.755565986398517,0.621999673546859,0.917813921906112,0.00474216201636402,"ENSG00000269609.6",0.0648240495814898
-0.225651439180434,0.0799303857685825,0.797996203405843,0.68228206843881,0.933335302373187,0.00475617951344754,"ENSG00000237491.10",0.0649659967153873
-0.135857692509501,0.0481457279954633,0.872966853371921,0.794357564969492,0.959355283681777,0.00477547098424214,"ENSG00000228793.2",0.0651541059730664
-0.237660343033937,0.0842325103113371,0.788470455099851,0.668477173032388,0.930002823799109,0.00478026183887616,"ENSG00000261437.1",0.0651541059730664
-0.264210519087272,0.0936439108843557,0.76781188358453,0.639064933886198,0.92249638074901,0.00478088294388496,"ENSG00000277767.1",0.0651541059730664
-0.0863429892122655,0.030606129364487,0.917279560265062,0.863872664169597,0.973988212127151,0.0047859097799218,"ENSG00000007402.12",0.0651729374447843
-0.250437686425095,0.0887868270391295,0.778459987127121,0.654125094564497,0.926428226945521,0.00479245722825952,"ENSG00000164512.18",0.0651852400895266
-0.294249735108998,0.104323442932015,0.745090392976092,0.607307560980432,0.914132688894934,0.00479410462627111,"ENSG00000251867.4",0.0651852400895266
0.205815327783339,0.0729904751117591,1.2285263083687,1.06476767023574,1.41747062062833,0.00480601833011178,"ENSG00000159261.12",0.0652975742723394
0.32141654043236,0.114018947439402,1.37907990381048,1.10290048038585,1.72441794605853,0.00481772991192897,"ENSG00000142507.10",0.0654069937929308
0.302714060145451,0.107402160926007,1.35352738168109,1.09659474607137,1.67065944782597,0.0048247114359401,"ENSG00000154978.13",0.0654520792675334
-0.272535373361712,0.0967199420778358,0.761446493776562,0.62995746583646,0.920380810337342,0.00483571567120879,"ENSG00000229589.1",0.0654636041819386
-0.2056839598855,0.0730016489404579,0.81409032082919,0.7055592257316,0.939315972774036,0.0048395369719572,"ENSG00000230953.2",0.0654636041819386
-0.216060031785926,0.0766861359724309,0.805686933596156,0.69325173179669,0.93635746611874,0.00484053183340809,"ENSG00000243004.6",0.0654636041819386
-0.237295006110111,0.0842233622592098,0.78875856509585,0.668733427227398,0.930325969484563,0.00484068405093764,"ENSG00000267904.1",0.0654636041819386
-0.274012252291268,0.0972627406345398,0.760322759507905,0.628358936424796,0.920000759303123,0.00484386735641525,"ENSG00000273987.1",0.0654636041819386
-0.154658614097105,0.0549173611722264,0.85670759546308,0.769284309822311,0.954065869735026,0.00485944635927453,"ENSG00000182389.20",0.0656245475104445
-0.121251594024685,0.0430848152192562,0.8858110667834,0.814080291095114,0.963862231550165,0.00488906502344195,"ENSG00000228340.6",0.0659747038635034
-0.261324696337125,0.0928942511229117,0.770030852822006,0.641854213465337,0.923804038142078,0.00490600188603084,"ENSG00000251323.3",0.0661053049244386
-0.0736730171223417,0.0261899534621419,0.928975403235319,0.882493034904854,0.977906074815953,0.00490776996681376,"ENSG00000166961.15",0.0661053049244386
-0.174715941191113,0.0621125966184167,0.83969550980149,0.743449532585274,0.948401361863673,0.00490983472816859,"ENSG00000197816.16",0.0661053049244386
-0.242400832992784,0.0861956889750404,0.784741564192598,0.662760706684505,0.929172952410098,0.00492015620752864,"ENSG00000169629.12",0.066194426629505
0.28667641103181,0.101967886510962,1.33199312545067,1.09070363633234,1.62666156703565,0.00493205648473181,"ENSG00000174442.12",0.066260566458047
-0.208212343005375,0.074065714361366,0.812034588538507,0.702311335335873,0.938900085768302,0.00493595664440072,"ENSG00000158528.12",0.066260566458047
-0.103904355493957,0.0369691264740252,0.901311498791888,0.838314029416101,0.969043090475658,0.00494536732949245,"ENSG00000151952.16",0.066260566458047
0.278038032662602,0.0989352459054116,1.32053641977015,1.08776867820684,1.60311330053555,0.00494948567741045,"ENSG00000058804.12",0.066260566458047
-0.242510961842029,0.0862948972101616,0.784655146265819,0.662558878128748,0.929251299598152,0.00495017351512599,"ENSG00000286512.1",0.066260566458047
0.14620261492632,0.0520274492579569,1.15743067702586,1.04522344776653,1.28168361988352,0.00495252816339725,"ENSG00000002079.14",0.066260566458047
-0.221588949200395,0.078855808444546,0.801244648907292,0.686503816985359,0.935163026801146,0.00495334435545947,"ENSG00000240005.6",0.066260566458047
0.162344445502634,0.0577772419289055,1.17626533085448,1.0503286678564,1.31730207021195,0.0049567093781577,"ENSG00000137331.12",0.066260566458047
-0.27236440732714,0.0969364120883363,0.761576686393082,0.629797913163929,0.920928820395281,0.0049584249396458,"ENSG00000105516.11",0.066260566458047
-0.110692876147048,0.0394105340651286,0.895213648177655,0.828667654482174,0.967103604863566,0.00497399793171396,"ENSG00000101470.10",0.0663860082477756
0.226346494104733,0.0805993281141035,1.25401009711573,1.07076646431011,1.46861278914015,0.00498049566934495,"ENSG00000168275.16",0.0663860082477756
0.205559413636947,0.0732015925170466,1.2282119513331,1.06405483760368,1.41769441206124,0.0049830475398187,"ENSG00000196839.13",0.0663860082477756
-0.246622931876078,0.0878354229377955,0.781435292325622,0.657850749797654,0.928236558641691,0.00498836084337897,"ENSG00000264745.1",0.0663860082477756
-0.163541587709654,0.0582465732615737,0.849131184846098,0.757521943633432,0.951818987077482,0.00498895470774916,"ENSG00000169495.5",0.0663860082477756
0.0898062664498478,0.0319869998948785,1.09396232596907,1.02748379778248,1.16474203605205,0.00499142854416011,"ENSG00000153294.12",0.0663860082477756
0.303026474616409,0.107937855178871,1.35395030928287,1.09578627604034,1.67293703169147,0.00499406839876329,"ENSG00000175334.8",0.0663860082477756
0.157296915267008,0.0560340291275285,1.17034305503875,1.04861708719375,1.30619926301501,0.00499792191995912,"ENSG00000149571.12",0.0663860082477756
0.168995776909721,0.0602060939566709,1.18411513828828,1.0523165805274,1.33242095265738,0.00500122780255893,"ENSG00000198363.18",0.0663860082477756
-0.173525796260495,0.0618428680581541,0.840695464082971,0.74472847482685,0.949028924258612,0.00501740135449371,"ENSG00000274471.2",0.0665512879958067
-0.259667849758169,0.0925570055876844,0.771307733311628,0.64334365153345,0.924724473534951,0.00502399783268443,"ENSG00000258365.1",0.0665893856548537
-0.0739480139503099,0.0263703634628796,0.928719973069021,0.881938479451556,0.977982941524099,0.00504401766997419,"ENSG00000167757.14",0.0668052118067693
-0.25982241961992,0.0926734863670486,0.77118852159543,0.643097382987189,0.924792654384651,0.00505304287648733,"ENSG00000228663.1",0.0668359986433228
-0.269302639223373,0.0960565871408848,0.763912030917365,0.632819472841048,0.922161241910571,0.00505381824193358,"ENSG00000273374.1",0.0668359986433228
0.24287835641615,0.0866946974409257,1.27491352963468,1.0756873706306,1.51103801385407,0.00508598924940392,"ENSG00000112029.10",0.0671367239450344
0.344842382363423,0.12310117362147,1.41176738269199,1.10912178291813,1.79699576144751,0.00508983774777105,"ENSG00000183207.14",0.0671367239450344
-0.306390016879212,0.109375940886436,0.736099472244656,0.59406714826472,0.912089541765761,0.00509041107763667,"ENSG00000266896.1",0.0671367239450344
0.274569107937826,0.0980231463754137,1.31596351445145,1.085941411749,1.59470847380087,0.00509344141418533,"ENSG00000184992.13",0.0671367239450344
-0.169591866799241,0.0605516962180557,0.844009214493676,0.749558426439274,0.950361611614734,0.0050979554936685,"ENSG00000164684.13",0.0671367239450344
-0.232044327784155,0.0828520680464595,0.792910974541122,0.674063204529674,0.932713444856306,0.00509908675153002,"ENSG00000147117.8",0.0671367239450344
-0.204121369046481,0.0728962709420897,0.81536340530268,0.706808555043303,0.940590599764389,0.00510769637286799,"ENSG00000109046.15",0.0672005968704044
0.197005055932091,0.0703760222096009,1.21775019755265,1.06085012035248,1.3978558471076,0.00512102478632744,"ENSG00000173156.7",0.0672792250019963
-0.291637713763163,0.104182008533877,0.747039128949139,0.609064748025606,0.916269513200633,0.00512119827895509,"ENSG00000178188.14",0.0672792250019963
0.168261609473035,0.0601141359340763,1.18324611855449,1.05173382903896,1.33120314134386,0.00512554783961585,"ENSG00000118276.11",0.0672869275861464
-0.200084668376266,0.0714971152848922,0.818661435409068,0.711616284339174,0.941808894168868,0.00513405888915083,"ENSG00000099251.14",0.067349209785779
0.133879935082059,0.0478535966315434,1.14325554652059,1.0409030036402,1.25567246907656,0.00514681324577446,"ENSG00000267123.7",0.0674670240721755
0.124632676034722,0.0445860680694073,1.13273229692054,1.03794789750961,1.23617231613016,0.00518471129527589,"ENSG00000189433.7",0.0679140204831743
-0.300793816967727,0.107625576907927,0.740230379957979,0.599453979945113,0.914066857080345,0.00519290640419504,"ENSG00000164463.12",0.067971571381411
-0.151915974921786,0.0543652645284179,0.859060460331003,0.772232247548041,0.955651459580111,0.0052002982979677,"ENSG00000140538.16",0.0680185322367684
-0.21803646806473,0.0780345603716887,0.804096117302607,0.690056779295264,0.936981687972766,0.00520441698123081,"ENSG00000249437.8",0.0680226430002974
-0.194632075870293,0.0696697612429757,0.823137454481116,0.718074253092239,0.943572709997468,0.00521188242492802,"ENSG00000120280.6",0.0680431966500881
0.112067322049904,0.0401167253087735,1.11858816375842,1.03400538630696,1.21008990540111,0.00521360063817789,"ENSG00000197520.10",0.0680431966500881
-0.216272473398583,0.0774500718931707,0.805515790344304,0.692067472220186,0.937561313801455,0.00523167725362528,"ENSG00000127084.19",0.0681668412802107
-0.206943085553101,0.074116882416814,0.813065923868082,0.703132796189796,0.940186832612219,0.00523642473973204,"ENSG00000279019.1",0.0681668412802107
-0.255086753446436,0.0913597241964289,0.774849274200172,0.647816033077361,0.926793050916718,0.00523649240023919,"ENSG00000128159.12",0.0681668412802107
-0.302137794477089,0.108215515543865,0.73923619520619,0.597957075617592,0.913895285440864,0.0052383243802578,"ENSG00000245105.4",0.0681668412802107
-0.221733519033932,0.0794984077527975,0.801128821474555,0.685540613597144,0.936206223041318,0.00528454842464442,"ENSG00000164556.7",0.0686626608144943
-0.10091944865841,0.0361861914074203,0.904005848837043,0.842111306440239,0.970449593161445,0.00528883877120955,"ENSG00000188039.16",0.0686626608144943
0.265229344097847,0.0951121619692473,1.30372994426163,1.08200189536496,1.57089536981922,0.00529371420445743,"ENSG00000106268.15",0.0686626608144943
0.197764301704415,0.0709253629357862,1.2186751203193,1.06051341513119,1.40042457520591,0.00529782752302156,"ENSG00000241506.1",0.0686626608144943
-0.290625207828508,0.104231941667899,0.747795893550293,0.609622077108523,0.917287479257636,0.00529928521524361,"ENSG00000137218.10",0.0686626608144943
-0.125032059186428,0.044842587352791,0.88246861090538,0.808219244252054,0.963539107453382,0.00529946710984352,"ENSG00000258752.2",0.0686626608144943
-0.327166529291244,0.117391395076994,0.720963671459947,0.5727823738397,0.90748011689074,0.00532030783195024,"ENSG00000122779.18",0.0688827690335049
-0.189890973659839,0.0681447802350393,0.827049299186302,0.723646483245834,0.945227482093885,0.0053267246369964,"ENSG00000106415.13",0.0689159453759014
0.0953495700589619,0.0342217997676849,1.10004333013349,1.0286796379834,1.17635781198451,0.00533261510735167,"ENSG00000214049.8",0.0689209499492415
-0.144271459058302,0.0517869873286393,0.865652726887278,0.782100453840486,0.958130940709332,0.00533854063841054,"ENSG00000166816.15",0.0689209499492415
-0.197991999132294,0.071071629838479,0.820376416834754,0.713701954874681,0.942995126609685,0.00533942925313097,"ENSG00000215158.9",0.0689209499492415
0.169700994138492,0.0609203461410989,1.18495049120266,1.0515857991871,1.33522882078366,0.00534253001284389,"ENSG00000258279.4",0.0689209499492415
-0.252027736524636,0.0905119607981335,0.777223180300091,0.650881344526104,0.928089085785068,0.0053615468677699,"ENSG00000259343.7",0.0689869266038365
-0.319491946210062,0.114746940338251,0.726518053576215,0.580194540741488,0.909743965356185,0.00536404516656481,"ENSG00000251247.11",0.0689869266038365
-0.273691331040611,0.098304857838719,0.76056680239597,0.627278090029174,0.922177691364808,0.00536751754053817,"ENSG00000118418.14",0.0689869266038365
-0.197977518327288,0.0711104958962008,0.820388296631692,0.71365792419931,0.943080619479373,0.00536793061088279,"ENSG00000168916.15",0.0689869266038365
0.235775151301177,0.0846892736110467,1.26588964452531,1.07228000275944,1.49445722012212,0.0053692616711048,"ENSG00000213236.3",0.0689869266038365
-0.0913447147591561,0.032814967483487,0.912703034458871,0.855849386064627,0.973333442395583,0.0053754382566692,"ENSG00000188817.8",0.0689869266038365
0.198856983718025,0.0714395485128184,1.22000747248977,1.06060345314974,1.4033692126031,0.00537642603510688,"ENSG00000183876.9",0.0689869266038365
-0.19930848113249,0.0716052243106125,0.819297116644122,0.712017960913516,0.942739933807519,0.00537866534373354,"ENSG00000197989.14",0.0689869266038365
-0.289657350682846,0.104073061572231,0.748520003510337,0.610402439094086,0.917889837541678,0.00538236927362147,"ENSG00000165702.14",0.0689869266038365
-0.23431232737417,0.0842080190985242,0.791114690531624,0.67075119236628,0.93307691540141,0.00539349283042423,"ENSG00000171045.16",0.069079979805147
0.247216064033295,0.0888622846928014,1.2804557433246,1.07578344958382,1.52406779565834,0.00540228146297053,"ENSG00000287935.1",0.0690967960001839
-0.23287004244069,0.0837110730132552,0.792256526558945,0.672373875611665,0.933513966919443,0.00540532102098669,"ENSG00000152229.18",0.0690967960001839
0.0655932335661454,0.023580104714546,1.06779228675555,1.01956603162744,1.11829968073248,0.0054071776785197,"ENSG00000163993.7",0.0690967960001839
-0.0932497299266632,0.0335245675898782,0.910965976421078,0.853033315836868,0.972833059143388,0.0054102636689182,"ENSG00000186493.13",0.0690967960001839
0.141923691832061,0.0510289441756496,1.15248870088015,1.04279937015053,1.27371596462001,0.00541518473203425,"ENSG00000186193.9",0.0691102805201801
-0.200122056815708,0.0719800509538333,0.818630827507761,0.710916451664785,0.942665527259506,0.00543181796986125,"ENSG00000141068.14",0.0692731136241934
-0.210049657222142,0.0755634219577381,0.810543995607589,0.698967353226757,0.939931694638647,0.00543958069884912,"ENSG00000232442.1",0.0693226677800586
-0.193425976889599,0.069593667862288,0.824130838665342,0.719048075248114,0.944570554625125,0.0054465836246186,"ENSG00000224479.6",0.0693624752195019
-0.196663597437531,0.070781265509348,0.821466930416901,0.715057493796998,0.943711412889746,0.00546156164777948,"ENSG00000233836.7",0.069466762675067
-0.321954010867495,0.115877017246078,0.724731519337384,0.577487321288641,0.909519145717397,0.00546254297098122,"ENSG00000287250.1",0.069466762675067
-0.140992804419932,0.0507637594931074,0.868495561004532,0.786244123763386,0.959351576294353,0.00547905877014977,"ENSG00000186479.5",0.0695505577797669
-0.272089440741765,0.0979735547871774,0.7617861233268,0.628691829487461,0.923056528611763,0.00548341055727055,"ENSG00000264968.1",0.0695505577797669
-0.265978099340886,0.0957896115148488,0.766455913206891,0.635259127832305,0.924748092789128,0.00549154521928582,"ENSG00000287580.1",0.0695505577797669
0.319765394134832,0.115162512199555,1.37680471998089,1.09861579350821,1.72543599697258,0.00549231594040858,"ENSG00000111639.8",0.0695505577797669
-0.175337609483381,0.0631477752723797,0.839173659953446,0.74148156852858,0.949736934064488,0.00549267295431719,"ENSG00000157734.14",0.0695505577797669
-0.23056863944491,0.0830519003604492,0.794081927788844,0.674794301548142,0.934456776819507,0.00549984593927321,"ENSG00000260774.1",0.0695505577797669
-0.163771183299239,0.0589927615927075,0.848936250449973,0.756241226240755,0.952993214758464,0.00550113322575209,"ENSG00000076344.16",0.0695505577797669
0.249789978637276,0.0899818266413817,1.28375577223649,1.07619195122055,1.53135217270621,0.00550314035829017,"ENSG00000125743.10",0.0695505577797669
0.13794981747439,0.0496974246682184,1.14791794340717,1.04137781139071,1.26535786568795,0.00550670723314021,"ENSG00000170522.10",0.0695505577797669
-0.227598753196414,0.0819964137450879,0.796443766246147,0.678202901544091,0.935299261250814,0.00550803075034395,"ENSG00000112655.16",0.0695505577797669
-0.15164654822436,0.0546558505593294,0.859291945336439,0.772000526575445,0.956453553983325,0.0055274535392097,"ENSG00000101417.12",0.0696668996180232
-0.283188330475545,0.102068700022549,0.753377890481957,0.616782205739797,0.920224741545947,0.00552887618601602,"ENSG00000207523.1",0.0696668996180232
0.246663387679297,0.0889042350938919,1.27974826123524,1.07510065399766,1.52335095885653,0.00552893347639681,"ENSG00000236675.1",0.0696668996180232
-0.0979536684221433,0.0353145051854789,0.906690911201322,0.846056762293134,0.971670513248914,0.0055413956764133,"ENSG00000039537.14",0.0697747568269506
0.18696290411468,0.0674505198738535,1.20558256206794,1.05628952005229,1.37597627011424,0.00557382563621757,"ENSG00000142657.21",0.0701089095613802
-0.137188099976156,0.0494957353749118,0.87180622397825,0.791205174444608,0.960618202100023,0.00557617381795599,"ENSG00000174950.11",0.0701089095613802
-0.204657164425079,0.0738440490609819,0.814926654373254,0.705118897779311,0.941834709152608,0.00558024267113248,"ENSG00000160219.12",0.0701089095613802
-0.159681539403971,0.0576201136188592,0.852415206400733,0.76138595089232,0.954327674751075,0.00558361785321059,"ENSG00000237940.3",0.0701089095613802
-0.308360119014936,0.111284379950389,0.734650708676972,0.590684351920037,0.913705707634251,0.00558981509720757,"ENSG00000261173.1",0.0701374694302255
-0.278090201549408,0.100378457927451,0.757228515248385,0.621991803544556,0.921869100264114,0.0055984540560186,"ENSG00000257524.6",0.0701966048538658
-0.0949717766574641,0.0342897318223894,0.909398600374241,0.850289485698644,0.972616771431809,0.00561104247141403,"ENSG00000131910.5",0.0702569032125863
-0.323227969269244,0.116702237262838,0.72380882938841,0.575820009158354,0.909831567448266,0.00561112180019984,"ENSG00000277548.1",0.0702569032125863
0.256204906848095,0.0925266718489643,1.29201744403985,1.07772890623518,1.54891370737623,0.00562313351711041,"ENSG00000235001.3",0.0703580316906467
-0.127030087938687,0.0458939075087181,0.880707173535069,0.804945670610805,0.963599350658733,0.00564174765315426,"ENSG00000114812.13",0.070498830523844
0.0916690766140079,0.0331195755183501,1.0960020693466,1.02711705434125,1.1695069524305,0.00564323365736964,"ENSG00000010438.17",0.070498830523844
0.237977567372287,0.0859854441025611,1.26868073266313,1.07191759969336,1.50156206213155,0.00564621506208862,"ENSG00000184363.10",0.070498830523844
0.223299170845095,0.0806967504090413,1.25019453955029,1.06730464429793,1.46442385974015,0.00565505397529331,"ENSG00000070961.16",0.0705599198033806
0.0755265979803618,0.0272999631975046,1.07845191197935,1.02226387516637,1.13772828592093,0.00566536297395688,"ENSG00000186832.9",0.0706261867594506
0.261210520056124,0.0944250178187868,1.29850099716458,1.07911459547029,1.56248914315034,0.00566915753213233,"ENSG00000120437.9",0.0706261867594506
-0.286248750292473,0.103490112189196,0.751075762392347,0.613186809624369,0.919972171610827,0.00567567748045539,"ENSG00000246627.6",0.0706261867594506
0.113470596686261,0.0410244715241013,1.12015895202305,1.03361680230513,1.21394705948963,0.0056761650096941,"ENSG00000175063.17",0.0706261867594506
-0.120231970955694,0.0434727773720541,0.886714720796809,0.814291353479695,0.965579448581693,0.0056803524597806,"ENSG00000280285.1",0.0706291390687601
-0.154119074512289,0.0557424737882917,0.857169947840934,0.768455736025992,0.956125753294887,0.00569505554321476,"ENSG00000091262.16",0.0707627471248644
-0.282674877333432,0.102300333232419,0.753764814052084,0.616818880942584,0.921115439972824,0.00572400882521797,"ENSG00000160271.16",0.0710731095797897
-0.146705938766226,0.0530991204840315,0.86354787603747,0.778194876274919,0.958262457057582,0.00572956749470564,"ENSG00000137265.15",0.071092759753877
0.238488840509056,0.0863425863163084,1.26932954088585,1.0717153342722,1.50338194466505,0.00574268458579431,"ENSG00000213186.8",0.071206102908462
-0.195660139568598,0.0708642955245992,0.822291651589569,0.715658911161314,0.944812605179018,0.00576151668238589,"ENSG00000171291.8",0.0713901027588771
-0.242870949030089,0.0879731862320497,0.784372731302052,0.660145360090496,0.931977438311316,0.00576708589061638,"ENSG00000257818.1",0.0714096230777153
-0.267572158970232,0.0969364247631904,0.765235110052993,0.632823288881285,0.925352754784078,0.00577509570311378,"ENSG00000236337.1",0.0714593156897401
-0.151659439604198,0.0549608585938465,0.859280867948981,0.771529212761279,0.957013160111689,0.00579061675079135,"ENSG00000287052.1",0.0715130229991098
-0.271697251333788,0.0984664177672982,0.762084946369299,0.628331186902434,0.924311060136632,0.00579273753706329,"ENSG00000231584.8",0.0715130229991098
-0.132970833175838,0.0481915579089157,0.875490627017557,0.796582520556023,0.962215235981554,0.00579405348974629,"ENSG00000203734.12",0.0715130229991098
-0.0951056347793379,0.0344693491656311,0.909276878132497,0.849876428998876,0.972829005365289,0.00579543458197483,"ENSG00000159387.8",0.0715130229991098
-0.199945569911398,0.0725055654183591,0.818775317878235,0.710309941547899,0.943803517244446,0.00582170284659828,"ENSG00000274114.2",0.0717876185497774
-0.146770640607232,0.0532698195573437,0.863492004707602,0.77788423163428,0.958521090763675,0.00586507698623557,"ENSG00000214456.8",0.0722726233727719
-0.157680764494033,0.0572401206728722,0.854122404648752,0.763479244412357,0.955527065682677,0.00587415695927649,"ENSG00000154310.17",0.0723346600770411
0.232159159530465,0.0843068819784082,1.26132046402627,1.06921069410772,1.48794743799219,0.00589187110112769,"ENSG00000125744.12",0.0724599717161658
-0.302391810376449,0.109813990728631,0.739048441306472,0.595935239008009,0.916530124156973,0.00589306333724233,"ENSG00000198089.16",0.0724599717161658
-0.262444142580935,0.0953170787385073,0.769169326982098,0.638098777457633,0.927162806873383,0.00589833809668373,"ENSG00000230565.1",0.0724599717161658
-0.269031126656326,0.0977157143416678,0.76411947079387,0.630936277866023,0.925416062016787,0.00590154214983143,"ENSG00000286248.1",0.0724599717161658
0.26990359349803,0.0980386369660606,1.3098381677302,1.08085392060591,1.58733385976989,0.00590459612922,"ENSG00000216285.5",0.0724599717161658
-0.164560093888855,0.0598030685945731,0.848266779763064,0.754445712867619,0.953755210450585,0.00592868354677134,"ENSG00000189233.12",0.0727056665406526
0.139310022497143,0.0506367078839333,1.14948040955575,1.04087728282365,1.26941497692031,0.00593834228649897,"ENSG00000094804.12",0.0727742015644973
-0.19511434972442,0.0709305564729994,0.822740572519057,0.715956630477473,0.945451191949375,0.00594535735775612,"ENSG00000171962.18",0.0728102668196435
-0.248459401356113,0.0903387855999802,0.780001527196556,0.653429803740846,0.931090652654491,0.00595394398127148,"ENSG00000236708.1",0.0728655156640206
-0.197815702873433,0.0719354148705831,0.82052105887745,0.712620309801073,0.944759500678994,0.00596121759010779,"ENSG00000270012.1",0.0729046309925632
0.31340488992856,0.113981163755705,1.36807533883064,1.09418075472732,1.71053102938464,0.0059664407996012,"ENSG00000204272.13",0.0729186339691521
0.138427888698804,0.0503504477589923,1.14846686114433,1.04054313756253,1.26758428702573,0.00597248589745563,"ENSG00000160471.13",0.0729256977050924
-0.229122673233126,0.0833604490072559,0.795230973966586,0.675362192171812,0.936375043326328,0.005985444218883,"ENSG00000147434.9",0.0729256977050924
-0.1930216331586,0.0702313392473469,0.824464138182724,0.718440399156367,0.94613431531352,0.00598925691999967,"ENSG00000187783.12",0.0729256977050924
0.138785487959529,0.0504975922012179,1.14887762548498,1.04061514715157,1.26840340730477,0.00598944767106139,"ENSG00000113739.10",0.0729256977050924
0.191477614639935,0.0696714646948286,1.21103772332107,1.05646037672527,1.38823225140992,0.00599064068383646,"ENSG00000176014.13",0.0729256977050924
-0.271506212791918,0.0987925175575605,0.762230547873541,0.628049691440428,0.925078725505125,0.00599149048818684,"ENSG00000009413.16",0.0729256977050924
0.294024680370677,0.107089665437138,1.34181701979974,1.08777333289978,1.65519126105488,0.00604015685684219,"ENSG00000123213.23",0.0734247838318327
-0.113390899300314,0.0412996821776932,0.892801596376732,0.823380552101998,0.968075683179483,0.0060407078868359,"ENSG00000230006.7",0.0734247838318327
-0.191515411925778,0.0697805833459341,0.825706899274972,0.720159299524841,0.946723709546114,0.00605962727221678,"ENSG00000117616.18",0.0735560831697358
0.212541531467343,0.0774418321290997,1.23681747934338,1.06264207401538,1.43954160541471,0.00605973772421817,"ENSG00000229932.3",0.0735560831697358
0.172138611725052,0.0627285712304838,1.18784247069725,1.0504229276516,1.34323965904534,0.00606619084286714,"ENSG00000105011.9",0.0735844587995009
0.184669697190614,0.0673033031811482,1.20282107932492,1.0541741318054,1.37242843019738,0.00607245728112063,"ENSG00000166226.13",0.0736105330077539
-0.332477512392275,0.121194505128376,0.717144795553504,0.565517307877511,0.909426909884909,0.0060818016550303,"ENSG00000271755.1",0.0736339040615513
-0.139529047467686,0.0508637921847569,0.869767758286606,0.787241474706553,0.960945246992855,0.00608454633077987,"ENSG00000197134.13",0.0736339040615513
-0.149221975742019,0.0543995906076571,0.861377888679954,0.774263352847733,0.958293924641752,0.00608673994423785,"ENSG00000146151.14",0.0736339040615513
-0.254227031725746,0.0927002021185844,0.775515715387395,0.64667198639819,0.930030428815413,0.0060980004414372,"ENSG00000168890.14",0.0736412259235153
-0.111157176085542,0.0405331286285467,0.894798097013523,0.826462571425367,0.968783901536096,0.00609960310483118,"ENSG00000257474.5",0.0736412259235153
-0.244110070099472,0.0890141712509411,0.783401400446993,0.657984015921164,0.93272441179763,0.00609970109579005,"ENSG00000282780.1",0.0736412259235153
0.294460961459519,0.107386168187619,1.34240255691026,1.08761577640264,1.65687613576146,0.00610523403176933,"ENSG00000179611.3",0.0736436768334055
-0.162235050433109,0.0591684346022578,0.850241331457819,0.757143067039611,0.954786952676865,0.00610814165234566,"ENSG00000173535.15",0.0736436768334055
-0.127712433580591,0.0465963317031416,0.880106431813471,0.803289934932506,0.964268687599729,0.00612849679567506,"ENSG00000168329.14",0.0738393010152763
-0.198790435502548,0.0725515779089382,0.819721659891917,0.711066790177664,0.944979584165462,0.00614414723051675,"ENSG00000164116.17",0.0739780151391512
-0.263833182402064,0.0963072593636747,0.76810166184409,0.635977596300785,0.927674443815821,0.00615337928194892,"ENSG00000177599.13",0.074027184340813
-0.178681242767549,0.0652351340895475,0.836372456680837,0.735989257528056,0.950447141910455,0.00616200221318369,"ENSG00000267868.1",0.074027184340813
-0.126564140065865,0.0462129202049124,0.881117632788039,0.804817448533815,0.964651405389327,0.00616793198067141,"ENSG00000163884.4",0.074027184340813
